sol_id,cargolist,ships,constr,algo,b_var,hc,hc_n,iter_n,packages_n,total_costs,total_costs_pct,mass_pct,volume_pct
2284,1,False,False,greedy,first,False,20,10000,79,1983730180,0.6,85.89,86.99
2285,1,False,False,greedy,first,False,20,10000,79,1986875200,0.6,88.32,87.77
2286,1,False,False,greedy,first,False,20,10000,80,1985002730,0.6,86.37,86.97
2287,1,False,False,greedy,first,False,20,10000,77,1981503220,0.6,85.01,85.73
2288,1,False,False,greedy,first,False,20,10000,79,1984417545,0.6,87.1,86.86
2289,1,False,False,greedy,first,False,20,10000,78,1982542490,0.6,85.91,85.89
2290,1,False,False,greedy,first,False,20,10000,79,1985292240,0.6,86.94,86.54
2291,1,False,False,greedy,first,False,20,10000,80,1984735990,0.6,86.72,87.58
2292,1,False,False,greedy,first,False,20,10000,79,1983258960,0.6,85.39,86.21
2293,1,False,False,greedy,first,False,20,10000,80,1985059980,0.6,87.47,86.86
2294,1,False,False,greedy,first,False,20,10000,79,1986726645,0.6,88.06,86.68
2295,1,False,False,greedy,first,False,20,10000,79,1981354925,0.6,83.82,85.48
2296,1,False,False,greedy,first,False,20,10000,78,1985038845,0.6,87.47,86.06
2297,1,False,False,greedy,first,False,20,10000,79,1983152115,0.6,86.2,87.44
2298,1,False,False,greedy,first,False,20,10000,80,1982958225,0.6,85.58,87.21
2299,1,False,False,greedy,first,False,20,10000,79,1983356980,0.6,85.67,86.57
2300,1,False,False,greedy,first,False,20,10000,78,1983011515,0.6,86.29,87.24
2301,1,False,False,greedy,first,False,20,10000,78,1982051980,0.6,85.73,86.28
2302,1,False,False,greedy,first,False,20,10000,80,1984479385,0.6,86.69,87.42
2303,1,False,False,greedy,first,False,20,10000,79,1981171690,0.6,84.7,87.22
2304,1,False,False,greedy,first,False,20,10000,79,1982734755,0.6,86.27,86.92
2305,1,False,False,greedy,first,False,20,10000,79,1982923860,0.6,85.85,86.88
2306,1,False,False,greedy,first,False,20,10000,78,1983665515,0.6,86.86,87.17
