sol_id,cargolist,ships,constr,algo,b_var,hc,hc_n,iter_n,packages_n,total_costs,total_costs_pct,mass_pct,volume_pct
108,3,True,False,random,first,False,20,1000,1250,43127718435,12.97,81.03,79.21
109,3,True,False,random,first,False,20,1000,1250,43133002330,12.97,81.79,78.95
110,3,True,False,random,first,False,20,1000,1250,43137356785,12.97,81.44,79.09
111,3,True,False,random,first,False,20,1000,1250,41789328020,12.56,81.25,79.24
112,3,True,False,random,first,False,20,1000,1250,43132546575,12.97,81.59,78.98
113,3,True,False,random,first,False,20,1000,1250,43137929315,12.97,81.45,79.22
114,3,True,False,random,first,False,20,1000,1250,43131301435,12.97,81.43,79.27
115,3,True,False,random,first,False,20,1000,1250,43128792355,12.97,81.75,78.95
116,3,True,False,random,first,False,20,1000,1250,43129669885,12.97,81.16,79.01
117,3,True,False,random,first,False,20,1000,1250,43133674195,12.97,81.19,79.11
118,3,True,False,random,first,False,20,1000,1250,43127013845,12.97,81.36,78.93
119,3,True,False,random,first,False,20,1000,1250,43133337870,12.97,81.41,78.91
120,3,True,False,random,first,False,20,1000,1250,43125974200,12.96,81.28,79.03
121,3,True,False,random,first,False,20,1000,1250,43130845865,12.97,81.42,79.31
122,3,True,False,random,first,False,20,1000,1250,41788409710,12.56,81.45,79.16
123,3,True,False,random,first,False,20,1000,1250,43132042435,12.97,81.42,78.91
124,3,True,False,random,first,False,20,1000,1250,43132190770,12.97,80.99,79.18
125,3,True,False,random,first,False,20,1000,1250,43131496460,12.97,81.53,79.06
126,3,True,False,random,first,False,20,1000,1250,41788868185,12.56,81.45,79.04
127,3,True,False,random,first,False,20,1000,1250,43134541655,12.97,81.1,79.16
128,3,True,False,random,first,False,20,1000,1250,43128093995,12.97,81.27,79.54
129,3,True,False,random,first,False,20,1000,1250,43131953620,12.97,80.75,79.27
130,3,True,False,random,first,False,20,1000,1250,43130115510,12.97,81.33,79.11
131,3,True,False,random,first,False,20,1000,1250,43129203680,12.97,81.33,78.9
132,3,True,False,random,first,False,20,1000,1250,43134087285,12.97,81.65,79.13
133,3,True,False,random,first,False,20,1000,1250,43132086790,12.97,81.34,79.1
134,3,True,False,random,first,False,20,1000,1250,43132484515,12.97,81.25,79.47
135,3,True,False,random,first,False,20,1000,1250,43128404860,12.97,81.01,79.33
136,3,True,False,random,first,False,20,1000,1250,43136793710,12.97,81.38,79.23
137,3,True,False,random,first,False,20,1000,1250,43133633530,12.97,81.42,79.36
138,3,True,False,random,first,False,20,1000,1250,43130515895,12.97,81.03,79.14
139,3,True,False,random,first,False,20,1000,1250,43131540690,12.97,81.55,78.5
140,3,True,False,random,first,False,20,1000,1250,43129449460,12.97,80.97,78.8
141,3,True,False,random,first,False,20,1000,1250,43132507885,12.97,81.58,79.06
142,3,True,False,random,first,False,20,1000,1250,43130894555,12.97,81.29,78.75
143,3,True,False,random,first,False,20,1000,1250,43128290315,12.97,81.45,78.95
144,3,True,False,random,first,False,20,1000,1250,43130499005,12.97,81.49,78.98
145,3,True,False,random,first,False,20,1000,1250,43132128200,12.97,81.21,78.35
146,3,True,False,random,first,False,20,1000,1250,43129608180,12.97,81.18,78.57
147,3,True,False,random,first,False,20,1000,1250,43127775275,12.97,81.32,78.85
148,3,True,False,random,first,False,20,1000,1250,43126899235,12.96,81.36,78.71
149,3,True,False,random,first,False,20,1000,1250,43126665085,12.96,81.03,79.41
150,3,True,False,random,first,False,20,1000,1250,43133168810,12.97,81.39,79.45
151,3,True,False,random,first,False,20,1000,1250,43128521390,12.97,81.19,79.08
152,3,True,False,random,first,False,20,1000,1250,43133716990,12.97,80.95,79.18
153,3,True,False,random,first,False,20,1000,1250,41785790445,12.56,81.38,79.01
154,3,True,False,random,first,False,20,1000,1250,43129248625,12.97,81.65,79.28
155,3,True,False,random,first,False,20,1000,1250,43126666010,12.96,81.45,78.96
156,3,True,False,random,first,False,20,1000,1250,43131105295,12.97,80.94,79.17
157,3,True,False,random,first,False,20,1000,1250,43132314230,12.97,81.35,79.27
158,3,True,False,random,first,False,20,1000,1250,43129455975,12.97,80.96,78.9
159,3,True,False,random,first,False,20,1000,1250,43127560770,12.97,81.51,79.42
160,3,True,False,random,first,False,20,1000,1250,43131116690,12.97,81.51,79.2
161,3,True,False,random,first,False,20,1000,1250,43136339300,12.97,81.36,79.02
162,3,True,False,random,first,False,20,1000,1250,43131384740,12.97,81.32,79.17
163,3,True,False,random,first,False,20,1000,1250,43124340060,12.96,81.29,78.89
164,3,True,False,random,first,False,20,1000,1250,41790953670,12.56,81.3,79.3
165,3,True,False,random,first,False,20,1000,1250,43130835470,12.97,81.6,78.65
166,3,True,False,random,first,False,20,1000,1250,41790874945,12.56,81.71,79.45
167,3,True,False,random,first,False,20,1000,1250,43131828540,12.97,80.95,79.25
168,3,True,False,random,first,False,20,1000,1250,43133088235,12.97,81.45,78.54
169,3,True,False,random,first,False,20,1000,1250,43133258240,12.97,81.44,79.28
170,3,True,False,random,first,False,20,1000,1250,43133458175,12.97,81.59,79.37
171,3,True,False,random,first,False,20,1000,1250,41788246620,12.56,81.48,79.27
172,3,True,False,random,first,False,20,1000,1250,43130925570,12.97,81.15,78.95
173,3,True,False,random,first,False,20,1000,1250,43130548625,12.97,81.58,78.99
174,3,True,False,random,first,False,20,1000,1250,43129830300,12.97,81.38,78.78
175,3,True,False,random,first,False,20,1000,1250,41787416320,12.56,81.27,79.4
176,3,True,False,random,first,False,20,1000,1250,43130646355,12.97,81.39,79.49
177,3,True,False,random,first,False,20,1000,1250,43127637790,12.97,81.01,79.41
178,3,True,False,random,first,False,20,1000,1250,43132531300,12.97,81.6,79.44
179,3,True,False,random,first,False,20,1000,1250,43131587065,12.97,81.55,78.92
180,3,True,False,random,first,False,20,1000,1250,43134349095,12.97,81.61,78.91
181,3,True,False,random,first,False,20,1000,1250,43129845520,12.97,81.44,78.97
182,3,True,False,random,first,False,20,1000,1250,43127281850,12.97,81.08,78.84
183,3,True,False,random,first,False,20,1000,1250,43129010720,12.97,80.85,79.12
184,3,True,False,random,first,False,20,1000,1250,43130750585,12.97,81.7,79.23
185,3,True,False,random,first,False,20,1000,1250,43130637675,12.97,81.51,78.84
186,3,True,False,random,first,False,20,1000,1250,43128717560,12.97,81.52,78.85
187,3,True,False,random,first,False,20,1000,1250,43129615660,12.97,81.24,79.06
188,3,True,False,random,first,False,20,1000,1250,43135830865,12.97,80.65,79.67
189,3,True,False,random,first,False,20,1000,1250,43132560375,12.97,81.69,78.92
190,3,True,False,random,first,False,20,1000,1250,43132811650,12.97,81.65,78.92
191,3,True,False,random,first,False,20,1000,1250,43129664895,12.97,81.31,79.26
192,3,True,False,random,first,False,20,1000,1250,41787947205,12.56,81.18,79.17
193,3,True,False,random,first,False,20,1000,1250,43131194570,12.97,81.78,79.13
194,3,True,False,random,first,False,20,1000,1250,43133321225,12.97,81.59,78.9
195,3,True,False,random,first,False,20,1000,1250,43131267675,12.97,81.69,78.95
196,3,True,False,random,first,False,20,1000,1250,43129799750,12.97,80.95,79.27
197,3,True,False,random,first,False,20,1000,1250,41788842165,12.56,81.63,79.39
198,3,True,False,random,first,False,20,1000,1250,41785009510,12.56,81.27,79.09
199,3,True,False,random,first,False,20,1000,1250,43130207830,12.97,81.43,79.1
200,3,True,False,random,first,False,20,1000,1250,43129286055,12.97,80.97,79.29
201,3,True,False,random,first,False,20,1000,1250,41787526875,12.56,81.56,79.17
202,3,True,False,random,first,False,20,1000,1250,43133299950,12.97,81.01,79.49
203,3,True,False,random,first,False,20,1000,1250,41788858465,12.56,81.68,79.18
204,3,True,False,random,first,False,20,1000,1250,43128211100,12.97,81.65,78.49
205,3,True,False,random,first,False,20,1000,1250,43128659685,12.97,81.85,78.03
206,3,True,False,random,first,False,20,1000,1250,43135281605,12.97,81.48,78.98
207,3,True,False,random,first,False,20,1000,1250,43134534545,12.97,81.6,79.11
208,3,True,False,random,first,False,20,1000,1250,43130945770,12.97,80.89,78.81
209,3,True,False,random,first,False,20,1000,1250,43128015745,12.97,81.42,78.94
210,3,True,False,random,first,False,20,1000,1250,43131033595,12.97,81.49,78.88
211,3,True,False,random,first,False,20,1000,1250,43134202450,12.97,81.35,79.39
212,3,True,False,random,first,False,20,1000,1250,43130326670,12.97,81.47,78.72
213,3,True,False,random,first,False,20,1000,1250,43130844415,12.97,81.4,79.13
214,3,True,False,random,first,False,20,1000,1250,43131460620,12.97,81.32,78.95
215,3,True,False,random,first,False,20,1000,1250,43131807485,12.97,81.23,79.14
216,3,True,False,random,first,False,20,1000,1250,43129777425,12.97,81.19,78.96
217,3,True,False,random,first,False,20,1000,1250,43129392040,12.97,81.28,78.99
218,3,True,False,random,first,False,20,1000,1250,41785198715,12.56,81.58,79.16
219,3,True,False,random,first,False,20,1000,1250,43134015140,12.97,81.3,78.77
220,3,True,False,random,first,False,20,1000,1250,43131859580,12.97,81.22,79.14
221,3,True,False,random,first,False,20,1000,1250,43131584260,12.97,81.0,78.98
222,3,True,False,random,first,False,20,1000,1250,43128577680,12.97,80.98,79.19
223,3,True,False,random,first,False,20,1000,1250,41789868090,12.56,81.56,79.05
224,3,True,False,random,first,False,20,1000,1250,43132305130,12.97,81.35,78.61
225,3,True,False,random,first,False,20,1000,1250,43129049570,12.97,81.63,78.3
226,3,True,False,random,first,False,20,1000,1250,43131979900,12.97,81.34,78.82
227,3,True,False,random,first,False,20,1000,1250,43129149610,12.97,81.23,79.36
228,3,True,False,random,first,False,20,1000,1250,43129062375,12.97,81.67,78.96
229,3,True,False,random,first,False,20,1000,1250,43130888800,12.97,81.46,78.98
230,3,True,False,random,first,False,20,1000,1250,43133867770,12.97,81.11,78.97
231,3,True,False,random,first,False,20,1000,1250,43137333350,12.97,81.23,79.22
232,3,True,False,random,first,False,20,1000,1250,43127745310,12.97,81.47,79.3
233,3,True,False,random,first,False,20,1000,1250,43134376010,12.97,81.22,79.19
234,3,True,False,random,first,False,20,1000,1250,43132676500,12.97,81.45,78.56
235,3,True,False,random,first,False,20,1000,1250,43130130035,12.97,81.49,79.11
236,3,True,False,random,first,False,20,1000,1250,41786201975,12.56,81.73,79.03
237,3,True,False,random,first,False,20,1000,1250,41788446045,12.56,81.54,79.31
238,3,True,False,random,first,False,20,1000,1250,43134063125,12.97,81.45,79.14
239,3,True,False,random,first,False,20,1000,1250,43132156575,12.97,81.25,78.64
240,3,True,False,random,first,False,20,1000,1250,43129514985,12.97,81.6,78.98
241,3,True,False,random,first,False,20,1000,1250,43133446920,12.97,81.17,79.58
242,3,True,False,random,first,False,20,1000,1250,43126796495,12.96,81.17,78.51
243,3,True,False,random,first,False,20,1000,1250,43133671520,12.97,81.43,78.9
244,3,True,False,random,first,False,20,1000,1250,43127252100,12.97,81.3,79.14
245,3,True,False,random,first,False,20,1000,1250,43129368720,12.97,81.31,78.79
246,3,True,False,random,first,False,20,1000,1250,43130623270,12.97,81.51,78.8
247,3,True,False,random,first,False,20,1000,1250,43129976240,12.97,81.28,78.86
248,3,True,False,random,first,False,20,1000,1250,43127987425,12.97,81.13,78.81
249,3,True,False,random,first,False,20,1000,1250,43128451055,12.97,81.29,78.96
250,3,True,False,random,first,False,20,1000,1250,43129441025,12.97,81.08,79.12
251,3,True,False,random,first,False,20,1000,1250,43131244425,12.97,81.15,79.36
252,3,True,False,random,first,False,20,1000,1250,43131801595,12.97,81.64,78.91
253,3,True,False,random,first,False,20,1000,1250,43129833675,12.97,81.06,79.38
254,3,True,False,random,first,False,20,1000,1250,43132310035,12.97,81.78,78.96
255,3,True,False,random,first,False,20,1000,1250,43130392505,12.97,81.75,78.4
256,3,True,False,random,first,False,20,1000,1250,41784710750,12.56,81.66,79.08
257,3,True,False,random,first,False,20,1000,1250,43130362120,12.97,81.31,79.17
258,3,True,False,random,first,False,20,1000,1250,43135928555,12.97,81.61,78.83
259,3,True,False,random,first,False,20,1000,1250,43128774465,12.97,81.47,79.19
260,3,True,False,random,first,False,20,1000,1250,43133277395,12.97,81.5,78.95
261,3,True,False,random,first,False,20,1000,1250,43135271100,12.97,81.24,79.33
262,3,True,False,random,first,False,20,1000,1250,43131023015,12.97,81.53,78.64
263,3,True,False,random,first,False,20,1000,1250,43130508920,12.97,81.44,78.93
264,3,True,False,random,first,False,20,1000,1250,43131408745,12.97,81.47,79.32
265,3,True,False,random,first,False,20,1000,1250,43132150520,12.97,81.44,79.38
266,3,True,False,random,first,False,20,1000,1250,43124000715,12.96,81.41,79.06
267,3,True,False,random,first,False,20,1000,1250,41790620565,12.56,81.77,79.02
